account_number,month,usage
ACC000241,10,2109.9133643691744
ACC000241,11,2048.174042120043
ACC000241,12,1702.7612064394941
ACC000242,1,1045.7774163223646
ACC000242,2,651.8039515094691
ACC000242,3,380.5040030596887
ACC000242,4,297.2571488807514
ACC000242,5,444.5909235872662
ACC000242,6,651.9450497430341
ACC000242,7,1080.3622368736442
ACC000242,8,1128.3293192641318
ACC000242,9,1833.620223393524
ACC000242,10,1881.130302461514
ACC000242,11,1524.004718161492
ACC000242,12,1908.565467097184
ACC000243,1,1006.2676625739844
ACC000243,2,901.4082678285462
ACC000243,3,731.5667655738746
ACC000243,4,685.2357435548814
ACC000243,5,773.6405707244136
ACC000243,6,828.8226241741463
ACC000243,7,893.3357551612414
ACC000243,8,1292.1497980558481
ACC000243,9,1496.451744508407
ACC000243,10,1797.7588970647607
ACC000243,11,1249.5986432976
ACC000243,12,1360.4757991473462
ACC000244,1,1405.8559760134328
ACC000244,2,1067.0167751640888
ACC000244,3,929.7640002189692
ACC000244,4,848.790697281897
ACC000244,5,949.0084316059031
ACC000244,6,1266.0297341626692
ACC000244,7,1231.293019084057
ACC000244,8,1981.4747511265434
ACC000244,9,1879.371699991939
ACC000244,10,2066.103098520381
ACC000244,11,2284.916874935236
ACC000244,12,1669.7384174550582
ACC000245,1,1543.1901532376198
ACC000245,2,1135.8585193463684
ACC000245,3,920.6527764769932
ACC000245,4,753.3975007168557
ACC000245,5,783.5265338903666
ACC000245,6,1108.0484362575633
ACC000245,7,1307.3191708612846
ACC000245,8,1956.5945293840487
ACC000245,9,1879.1169194175495
ACC000245,10,2392.3212548940746
ACC000245,11,1987.691849264798
ACC000245,12,1674.8095280406694
ACC000246,1,764.0448912484178
ACC000246,2,547.1016208989817
ACC000246,3,409.1097781500634
ACC000246,4,345.3814679355782
ACC000246,5,364.2287824198411
ACC000246,6,544.0959449694192
ACC000246,7,712.3282334318147
ACC000246,8,897.457721951752
ACC000246,9,1224.145743684301
ACC000246,10,1233.2535797912183
ACC000246,11,1048.5915490749135
ACC000246,12,1080.2107002460348
ACC000247,1,821.0452574028852
ACC000247,2,898.6238721498232
ACC000247,3,859.2777255140265
ACC000247,4,782.0447437189075
ACC000247,5,786.4186487503622
ACC000247,6,787.0740320075591
ACC000247,7,967.892744673487
ACC000247,8,1016.3724530633159
ACC000247,9,957.7905302326736
ACC000247,10,1020.5281408653805
ACC000247,11,1017.2210107086066
ACC000247,12,1243.52498821143
ACC000248,1,1386.9254859887292
ACC000248,2,1314.5734424770485
ACC000248,3,813.1734789768615
ACC000248,4,925.0696022725963
ACC000248,5,1143.9148606018769
ACC000248,6,1164.7976156909513
ACC000248,7,1313.7389758062875
ACC000248,8,1213.7337756585855
ACC000248,9,1266.0470831594635
ACC000248,10,1518.0890861383957
ACC000248,11,1753.2884237793796
ACC000248,12,1423.3900471131342
ACC000249,1,807.3550344370987
ACC000249,2,426.1692036568666
ACC000249,3,220.3083373595004
ACC000249,4,150.54355619759357
ACC000249,5,235.96062714061105
ACC000249,6,471.6887131383335
ACC000249,7,755.8921253926785
ACC000249,8,1196.7596359166585
ACC000249,9,1524.2518174805975
ACC000249,10,1589.314590540272
ACC000249,11,1383.4147835375
ACC000249,12,1081.0618105473848
ACC000250,1,1038.4764753930158
ACC000250,2,766.3219387751235
ACC000250,3,657.0034781799902
ACC000250,4,607.0091965291641
ACC000250,5,513.5926649416556
ACC000250,6,791.281622696073
ACC000250,7,1195.8764304671092
ACC000250,8,1142.8240503630584
ACC000250,9,1448.2670929233088
ACC000250,10,1525.730992031139
ACC000250,11,1549.9047639967457
ACC000250,12,1270.9470400019518
ACC000251,1,1126.178598670552
ACC000251,2,684.7590588032791
ACC000251,3,459.00070402254534
ACC000251,4,228.3190869334485
ACC000251,5,408.0739902149297
ACC000251,6,591.5037513386517
ACC000251,7,1127.7009424190537
ACC000251,8,1395.7040177596787
ACC000251,9,1728.746781426715
ACC000251,10,1814.2191495285103
ACC000251,11,1638.6819888691127
ACC000251,12,1566.736210695923
ACC000252,1,596.6006562517942
ACC000252,2,514.6166480639554
ACC000252,3,353.26427554292894
ACC000252,4,272.26763278886796
ACC000252,5,432.3401171797532
ACC000252,6,459.71192546706334
ACC000252,7,593.341704819702
ACC000252,8,974.5404871864154
ACC000252,9,1003.2900612859464
ACC000252,10,1002.4682393599558
ACC000252,11,922.6920153340322
ACC000252,12,966.8291106569006
ACC000253,1,241.10839908038454
ACC000253,2,268.5852633895888
ACC000253,3,189.3539400764812
ACC000253,4,156.4944267107834
ACC000253,5,147.96145729495086
ACC000253,6,268.8172847204985
ACC000253,7,324.7979453801017
ACC000253,8,372.29499547214806
ACC000253,9,479.8096012569816
ACC000253,10,422.8256985831422
ACC000253,11,419.26579589846034
ACC000253,12,347.2291399439605
ACC000254,1,740.5474276717053
ACC000254,2,615.2010967535181
ACC000254,3,544.5726226109492
ACC000254,4,526.9141596330945
ACC000254,5,513.3724762618704
ACC000254,6,721.1186991016264
ACC000254,7,794.4632462950049
ACC000254,8,1053.0041630991668
ACC000254,9,920.1980453371237
ACC000254,10,1374.4747772866745
ACC000254,11,1233.8519027083616
ACC000254,12,939.6044762429157
ACC000255,1,1343.2506969743913
ACC000255,2,1068.489716065732
ACC000255,3,936.6777863064464
ACC000255,4,944.1204954418652
ACC000255,5,1051.1951241519757
ACC000255,6,984.1601024264039
ACC000255,7,1133.648109496336
ACC000255,8,1090.195426095116
ACC000255,9,1487.118386949766
ACC000255,10,1355.4694150181595
ACC000255,11,1664.142871680877
ACC000255,12,1123.2685564838553
ACC000256,1,1050.5595959656696
ACC000256,2,736.1604892166608
ACC000256,3,663.8658919680331
ACC000256,4,665.7635881916185
ACC000256,5,822.6325733482872
ACC000256,6,766.895052193524
ACC000256,7,947.6602679062232
ACC000256,8,1244.0282031591023
ACC000256,9,1043.1327610724
ACC000256,10,1254.7549641741386
ACC000256,11,1069.8376715797906
ACC000256,12,936.6603568928493
ACC000257,1,896.8008149011566
ACC000257,2,663.567974856943
ACC000257,3,403.7925710582337
ACC000257,4,399.9758241950975
ACC000257,5,475.0061100227206
ACC000257,6,618.3606791297175
ACC000257,7,944.4138418907247
ACC000257,8,1210.5202243443055
ACC000257,9,1442.9455095762355
ACC000257,10,1398.8566982336276
ACC000257,11,1395.6702739701711
ACC000257,12,1343.9550934795705
ACC000258,1,1152.1116016063497
ACC000258,2,999.9119732453112
ACC000258,3,646.2852131447106
ACC000258,4,646.8321889139179
ACC000258,5,790.1334455927508
ACC000258,6,882.6399783542672
ACC000258,7,1099.3023237570437
ACC000258,8,1167.2700324378554
ACC000258,9,1325.496092405427
ACC000258,10,1221.9075943561113
ACC000258,11,1527.4325045367893
ACC000258,12,1216.7446974561449
ACC000259,1,847.4526870121048
ACC000259,2,729.1766078360964
ACC000259,3,560.8580793190968
ACC000259,4,507.39451288724365
ACC000259,5,645.8419054642739
ACC000259,6,707.9339162322933
ACC000259,7,929.8138518150397
ACC000259,8,1174.4780492545742
ACC000259,9,1179.1605982102158
ACC000259,10,1218.3570919132442
ACC000259,11,1347.7663825287163
ACC000259,12,1010.0439004991227
ACC000260,1,953.5020575443525
ACC000260,2,745.9687012792075
ACC000260,3,782.9725353078563
ACC000260,4,679.4982563708925
ACC000260,5,713.0937990216094
ACC000260,6,834.1175878920329
ACC000260,7,1027.293619526467
ACC000260,8,1318.6327036671946
ACC000260,9,1271.5555268408214
ACC000260,10,1543.2142411364096
ACC000260,11,1205.463362377766
ACC000260,12,1054.7642425871256
ACC000261,1,1379.5913806319363
ACC000261,2,1011.4077862532669
ACC000261,3,625.8464464266888
ACC000261,4,406.45080048617814
ACC000261,5,719.3689720804293
ACC000261,6,1023.6112837380822
ACC000261,7,1290.0741454123486
ACC000261,8,2127.4919264534838
ACC000261,9,2838.973990495492
ACC000261,10,2761.4325847132327
ACC000261,11,2891.4854222006147
ACC000261,12,2471.746266792534
ACC000262,1,551.005133305002
ACC000262,2,330.7855164351969
ACC000262,3,398.8890688373344
ACC000262,4,389.6385092315485
ACC000262,5,439.77327454293896
ACC000262,6,433.0616544635008
ACC000262,7,476.80185374811094
ACC000262,8,569.2972916917017
ACC000262,9,586.1102763676304
ACC000262,10,589.8691237925044
ACC000262,11,582.8042003924718
ACC000262,12,515.4922103022627
ACC000263,1,384.5959316192731
ACC000263,2,240.98798770248172
ACC000263,3,333.50629255274004
ACC000263,4,310.10013864616155
ACC000263,5,251.1119508216642
ACC000263,6,268.9172605036962
ACC000263,7,390.4271358518125
ACC000263,8,409.7164806444849
ACC000263,9,447.8895473103646
ACC000263,10,513.6967417783037
ACC000263,11,304.3472834013146
ACC000263,12,422.89543017364736
ACC000264,1,635.8572214851732
ACC000264,2,519.9591056950071
ACC000264,3,312.84719978382975
ACC000264,4,265.3595045304584
ACC000264,5,413.2742062781511
ACC000264,6,458.3309478566089
ACC000264,7,580.8745115760281
ACC000264,8,648.5242077633986
ACC000264,9,697.0505575639576
ACC000264,10,917.6557664529125
ACC000264,11,754.9733254827735
ACC000264,12,672.8201761722014
ACC000265,1,572.4588971241527
ACC000265,2,435.76986564187575
ACC000265,3,342.62880742519076
ACC000265,4,299.3899785530587
ACC000265,5,333.0354584607851
ACC000265,6,387.33184232747226
ACC000265,7,829.1563334505825
ACC000265,8,904.5716378702946
ACC000265,9,1135.9866206118877
ACC000265,10,1151.3089128163144
ACC000265,11,1044.7569300688
ACC000265,12,893.5890314161808
ACC000266,1,988.804912788492
ACC000266,2,973.2840637703205
ACC000266,3,852.9253285929674
ACC000266,4,820.8256766470836
ACC000266,5,636.4491639915767
ACC000266,6,880.1336039943282
ACC000266,7,884.0859492811067
ACC000266,8,1139.6723034070205
ACC000266,9,1102.623145428761
ACC000266,10,1273.1491204336762
ACC000266,11,997.9747678173375
ACC000266,12,1178.390344285493
ACC000267,1,1355.9012117443567
ACC000267,2,1106.3385221757578
ACC000267,3,704.9390882712808
ACC000267,4,755.4416796990538
ACC000267,5,881.7721867940327
ACC000267,6,1136.379794458568
ACC000267,7,1408.8284324892704
ACC000267,8,1935.9864619308337
ACC000267,9,1910.5154603073113
ACC000267,10,1554.9007312513054
ACC000267,11,1336.0189718120844
ACC000267,12,1484.6648801961999
ACC000268,1,727.4235520320042
ACC000268,2,564.1383502390044
ACC000268,3,379.3995590566491
ACC000268,4,367.3792813768822
ACC000268,5,398.8074807929
ACC000268,6,576.4445815254574
ACC000268,7,819.2228012078019
ACC000268,8,981.1991109957306
ACC000268,9,1272.8697054070412
ACC000268,10,1321.0119087695282
ACC000268,11,1089.2922013923858
ACC000268,12,1212.9168173951803
ACC000269,1,810.889845193882
ACC000269,2,633.0552469610769
ACC000269,3,503.306669925199
ACC000269,4,424.1339645476656
ACC000269,5,512.3611919682235
ACC000269,6,602.2313745078761
ACC000269,7,800.2705668821649
ACC000269,8,1115.5479360211816
ACC000269,9,1264.691249767789
ACC000269,10,1086.740022870174
ACC000269,11,1096.213780197151
ACC000269,12,853.1856568403048
ACC000270,1,667.2569474251256
ACC000270,2,678.3993192691674
ACC000270,3,469.7165910425315
ACC000270,4,534.8930621311816
ACC000270,5,606.7235846182647
ACC000270,6,593.2273336237304
ACC000270,7,706.910919087867
ACC000270,8,840.1322149093448
ACC000270,9,792.8433775831181
ACC000270,10,965.0610122934766
ACC000270,11,1046.61188191352
ACC000270,12,934.8301743238825
ACC000271,1,501.3201298197581
ACC000271,2,437.6782963506783
ACC000271,3,386.1471333084726
ACC000271,4,387.25248418694645
ACC000271,5,400.00549473469533
ACC000271,6,495.48381187542606
ACC000271,7,618.8736856630801
ACC000271,8,593.8702691115699
ACC000271,9,615.5532923084561
ACC000271,10,729.5611067835052
ACC000271,11,864.3218628869558
ACC000271,12,544.1443741127094
ACC000272,1,1457.6275262500717
ACC000272,2,1075.605877097365
ACC000272,3,712.7160472150878
ACC000272,4,771.3847144698068
ACC000272,5,773.2067351206964
ACC000272,6,1120.4986430165864
ACC000272,7,1458.7197992513056
ACC000272,8,1924.8728046488714
ACC000272,9,1862.9322793378476
ACC000272,10,2414.213996181803
ACC000272,11,1800.1466364040064
ACC000272,12,1837.6546122981388
ACC000273,1,1443.4077452240315
ACC000273,2,1199.0103550053527
ACC000273,3,824.7451604669944
ACC000273,4,1126.0959774856863
ACC000273,5,1160.3518880889283
ACC000273,6,1124.2387204446845
ACC000273,7,1339.6902461534282
ACC000273,8,1371.3067106371302
ACC000273,9,2068.8304311778043
ACC000273,10,2007.4570420935713
ACC000273,11,1956.6389707299672
ACC000273,12,1886.7349261536945
ACC000274,1,742.3482503363405
ACC000274,2,608.515505095714
ACC000274,3,689.5234596813877
ACC000274,4,668.445583546822
ACC000274,5,619.3682315097968
ACC000274,6,594.5076700810022
ACC000274,7,688.546555193937
ACC000274,8,857.4259080860057
ACC000274,9,945.2029069289473
ACC000274,10,986.0097313196956
ACC000274,11,778.402752063812
ACC000274,12,862.2535011722646
ACC000275,1,920.207836736978
ACC000275,2,832.9403590429229
ACC000275,3,702.1791742657565
ACC000275,4,699.3418562801866
ACC000275,5,622.8961846508433
ACC000275,6,622.5952342753504
ACC000275,7,807.4732091737358
ACC000275,8,895.3887476483399
ACC000275,9,881.5707633895562
ACC000275,10,993.3279097995609
ACC000275,11,1084.0698984423311
ACC000275,12,968.4091048520212
ACC000276,1,997.850588617787
ACC000276,2,614.3200236770929
ACC000276,3,446.1546140233559
ACC000276,4,415.92223637743507
ACC000276,5,452.1421312350245
ACC000276,6,684.883798158319
ACC000276,7,718.4597004344894
ACC000276,8,1148.150520261657
ACC000276,9,1128.672991985035
ACC000276,10,1284.5146295095349
ACC000276,11,1197.8150754884416
ACC000276,12,1222.918630865505
ACC000277,1,1143.8153707275458
ACC000277,2,725.8846722383082
ACC000277,3,470.800472607137
ACC000277,4,566.1576930859338
ACC000277,5,544.5327164718485
ACC000277,6,729.4631032474651
ACC000277,7,1363.1008205959351
ACC000277,8,1250.9868753575138
ACC000277,9,1743.4869630742596
ACC000277,10,1574.6488482161903
ACC000277,11,1236.9838374478347
ACC000277,12,1464.7715733588689
ACC000278,1,893.2182735180991
ACC000278,2,573.521164303747
ACC000278,3,388.688794676455
ACC000278,4,395.3913311606696
ACC000278,5,419.8722482433345
ACC000278,6,605.5836929496734
ACC000278,7,750.8534419202706
ACC000278,8,880.9448612923176
ACC000278,9,1251.3525982652202
ACC000278,10,1026.8690422277473
ACC000278,11,1117.8381849912391
ACC000278,12,959.8143776101051
ACC000279,1,625.2517325182747
ACC000279,2,486.97944025947345
ACC000279,3,393.15794436160485
ACC000279,4,325.9383879134652
ACC000279,5,348.9887937897124
ACC000279,6,475.5885166503349
ACC000279,7,731.8435111882977
ACC000279,8,729.8820758000908
ACC000279,9,700.1652586166123
ACC000279,10,777.0588966182862
ACC000279,11,913.3875357608482
ACC000279,12,775.1562433845335
ACC000280,1,899.0112799849851
ACC000280,2,637.8821207467967
ACC000280,3,326.571898103757
ACC000280,4,214.30359175665177
ACC000280,5,280.9439243537055
ACC000280,6,599.5732959419302
ACC000280,7,1046.4858826370964
ACC000280,8,1245.3895425502296
ACC000280,9,1917.0257366528338
ACC000280,10,2072.322774630021
ACC000280,11,1839.5473865209533
ACC000280,12,1284.3844923545614
ACC000281,1,577.4195283767685
ACC000281,2,536.1606656964193
ACC000281,3,454.8746904751084
ACC000281,4,430.7267440685218
ACC000281,5,355.4787807981872
ACC000281,6,566.0231521247993
ACC000281,7,619.351633926076
ACC000281,8,690.7021183830855
ACC000281,9,938.0241737161398
ACC000281,10,914.7989097143376
ACC000281,11,887.724548206806
ACC000281,12,656.3785559195344
ACC000282,1,1072.848817704392
ACC000282,2,826.7413848902228
ACC000282,3,663.6860125472183
ACC000282,4,531.5643622800121
ACC000282,5,719.5725020898775
ACC000282,6,701.5572538413428
ACC000282,7,964.3960829670835
ACC000282,8,1301.6012619275366
ACC000282,9,1201.4151221701948
ACC000282,10,1520.209028406966
ACC000282,11,1657.1564512080643
ACC000282,12,1428.7697993169932
ACC000283,1,1091.4948988097522
ACC000283,2,881.7910532951768
ACC000283,3,683.2596372168692
ACC000283,4,546.9808056108834
ACC000283,5,663.8743270990151
ACC000283,6,742.4698769062927
ACC000283,7,1160.0334784995378
ACC000283,8,1516.729536086769
ACC000283,9,1526.3095457421769
ACC000283,10,1774.2770680215795
ACC000283,11,1687.440012424025
ACC000283,12,1258.874479848264
ACC000284,1,896.6287920511488
ACC000284,2,585.0224211242934
ACC000284,3,548.7551334454041
ACC000284,4,478.284245793133
ACC000284,5,559.4754535911992
ACC000284,6,832.5767004474357
ACC000284,7,980.8417434958884
ACC000284,8,909.6814759406686
ACC000284,9,1168.0014846864715
ACC000284,10,1044.651344876156
ACC000284,11,1253.5269723254323
ACC000284,12,1137.420843368989
ACC000285,1,1056.0286195425617
ACC000285,2,595.3568571550054
ACC000285,3,336.0732690725817
ACC000285,4,196.70526039469252
ACC000285,5,289.0195310264168
ACC000285,6,603.0381990645024
ACC000285,7,902.1185016239285
ACC000285,8,1484.1961030102304
ACC000285,9,1913.0874053697073
ACC000285,10,1748.1827474818804
ACC000285,11,1560.1152480895514
ACC000285,12,1630.215518430426
ACC000286,1,1218.0664073798102
ACC000286,2,789.3072849171414
ACC000286,3,490.9414866992069
ACC000286,4,466.35045180909015
ACC000286,5,637.7917802591477
ACC000286,6,743.9780330748538
ACC000286,7,926.8135734814658
ACC000286,8,1306.4994506247028
ACC000286,9,1738.2326981851934
ACC000286,10,1620.3810026100298
ACC000286,11,1398.5912032130254
ACC000286,12,1364.2233832446313
ACC000287,1,1507.2391023129428
ACC000287,2,791.3933321271762
ACC000287,3,457.1058920753594
ACC000287,4,321.61939014969136
ACC000287,5,497.6404333041452
ACC000287,6,666.0813159332095
ACC000287,7,1403.4347381262994
ACC000287,8,1957.3299850487758
ACC000287,9,2161.8880788559018
ACC000287,10,2782.7201314132435
ACC000287,11,2744.8515828070313
ACC000287,12,2025.0435647047739
ACC000288,1,981.5569668039374
ACC000288,2,762.9817991468308
ACC000288,3,735.9699396370295
ACC000288,4,755.6080870575338
ACC000288,5,631.1643141987162
ACC000288,6,813.5931947564128
ACC000288,7,875.2075925044448
ACC000288,8,1163.155952837436
ACC000288,9,1216.7213146378292
ACC000288,10,1136.3849473310443
ACC000288,11,1094.9916478950777
ACC000288,12,1020.3332023353781
ACC000289,1,1050.7106653917551
ACC000289,2,567.5926375925586
ACC000289,3,366.7777816548088
ACC000289,4,240.61882127849555
ACC000289,5,408.9721163985586
ACC000289,6,697.3133100063982
ACC000289,7,1063.233283346752
ACC000289,8,1682.2389110941112
ACC000289,9,1851.618228145783
ACC000289,10,2017.0388102191218
ACC000289,11,1456.0186687443504
ACC000289,12,1402.6733601347792
ACC000290,1,583.0070597537359
ACC000290,2,481.86215299136296
ACC000290,3,393.2008354691902
ACC000290,4,488.8899186503377
ACC000290,5,431.8675429395972
ACC000290,6,631.8398045301117
ACC000290,7,455.68037928529003
ACC000290,8,674.7252687964246
ACC000290,9,635.9143608666421
ACC000290,10,683.4014511905377
ACC000290,11,677.2751464266805
ACC000290,12,586.7442044057436
ACC000291,1,983.8534006911186
ACC000291,2,569.9912273429137
ACC000291,3,468.9678163495362
ACC000291,4,424.3310857854922
ACC000291,5,466.9022748766409
ACC000291,6,583.7536106540064
ACC000291,7,867.424719028078
ACC000291,8,1102.5201471911573
ACC000291,9,1552.3289868250397
ACC000291,10,1080.7455532461472
ACC000291,11,1565.985542097399
ACC000291,12,1155.8467824590234
ACC000292,1,1080.721512275414
ACC000292,2,834.0667392043349
ACC000292,3,793.5771800708993
ACC000292,4,701.0894071199557
ACC000292,5,694.7049130897844
ACC000292,6,805.8438376389215
ACC000292,7,894.0503197797968
ACC000292,8,1239.5451806294568
ACC000292,9,1319.6377231177464
ACC000292,10,1326.6854218368114
